"","aniyr_species","species","population","study_areas_id","aniyr","animals_id","sex","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","tcd_open_abs","tcd_forest_abs","clc_open_abs","clc_forest_abs","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","tcd_open_prop","tcd_forest_prop","clc_open_prop","clc_forest_prop","yearx"
"832","394_2013_red","red",8,8,"394_2013",394,"f","day",184,15,141,2,26,41,143,17,167,0.0815217391304348,0.766304347826087,0.0108695652173913,0.141304347826087,0.222826086956522,0.777173913043478,0.0923913043478261,0.907608695652174,"2013"
"833","395_2013_red","red",8,8,"395_2013",395,"f","night",185,155,12,15,3,158,27,170,15,0.837837837837838,0.0648648648648649,0.0810810810810811,0.0162162162162162,0.854054054054054,0.145945945945946,0.918918918918919,0.0810810810810811,"2013"
"834","395_2013_red","red",8,8,"395_2013",395,"f","day",184,120,13,51,0,120,64,171,13,0.652173913043478,0.0706521739130435,0.277173913043478,0,0.652173913043478,0.347826086956522,0.929347826086957,0.0706521739130435,"2013"
"835","396_2013_red","red",8,8,"396_2013",396,"f","night",184,24,105,26,29,53,131,50,134,0.130434782608696,0.570652173913043,0.141304347826087,0.157608695652174,0.28804347826087,0.71195652173913,0.271739130434783,0.728260869565217,"2013"
"836","396_2013_red","red",8,8,"396_2013",396,"f","day",179,15,85,29,50,65,114,44,135,0.0837988826815642,0.474860335195531,0.162011173184358,0.279329608938547,0.363128491620112,0.636871508379888,0.245810055865922,0.754189944134078,"2013"
"837","397_2013_red","red",8,8,"397_2013",397,"f","night",185,2,155,1,27,29,156,3,182,0.0108108108108108,0.837837837837838,0.00540540540540541,0.145945945945946,0.156756756756757,0.843243243243243,0.0162162162162162,0.983783783783784,"2013"
"838","397_2013_red","red",8,8,"397_2013",397,"f","day",184,3,124,14,43,46,138,17,167,0.016304347826087,0.673913043478261,0.0760869565217391,0.233695652173913,0.25,0.75,0.0923913043478261,0.907608695652174,"2013"
"839","398_2013_red","red",8,8,"398_2013",398,"f","night",178,19,95,30,34,53,125,49,129,0.106741573033708,0.533707865168539,0.168539325842697,0.191011235955056,0.297752808988764,0.702247191011236,0.275280898876405,0.724719101123595,"2013"
"840","398_2013_red","red",8,8,"398_2013",398,"f","day",169,52,51,63,3,55,114,115,54,0.307692307692308,0.301775147928994,0.372781065088757,0.0177514792899408,0.325443786982249,0.674556213017751,0.680473372781065,0.319526627218935,"2013"
"841","399_2013_red","red",8,8,"399_2013",399,"f","night",185,97,39,27,22,119,66,124,61,0.524324324324324,0.210810810810811,0.145945945945946,0.118918918918919,0.643243243243243,0.356756756756757,0.67027027027027,0.32972972972973,"2013"
"842","399_2013_red","red",8,8,"399_2013",399,"f","day",184,100,60,21,3,103,81,121,63,0.543478260869565,0.326086956521739,0.114130434782609,0.016304347826087,0.559782608695652,0.440217391304348,0.657608695652174,0.342391304347826,"2013"
"843","444_2010_red","red",14,14,"444_2010",444,"m","night",165,45,117,2,1,46,119,47,118,0.272727272727273,0.709090909090909,0.0121212121212121,0.00606060606060606,0.278787878787879,0.721212121212121,0.284848484848485,0.715151515151515,"2010"
"844","444_2010_red","red",14,14,"444_2010",444,"m","day",158,0,158,0,0,0,158,0,158,0,1,0,0,0,1,0,1,"2010"
"845","445_2009_red","red",14,14,"445_2009",445,"m","night",177,52,105,10,10,62,115,62,115,0.293785310734463,0.593220338983051,0.0564971751412429,0.0564971751412429,0.350282485875706,0.649717514124294,0.350282485875706,0.649717514124294,"2009"
"846","445_2009_red","red",14,14,"445_2009",445,"m","day",172,0,170,0,2,2,170,0,172,0,0.988372093023256,0,0.0116279069767442,0.0116279069767442,0.988372093023256,0,1,"2009"
"847","445_2010_red","red",14,14,"445_2010",445,"m","night",167,58,83,18,8,66,101,76,91,0.347305389221557,0.497005988023952,0.107784431137725,0.0479041916167665,0.395209580838323,0.604790419161677,0.455089820359281,0.544910179640719,"2010"
"848","445_2010_red","red",14,14,"445_2010",445,"m","day",160,0,160,0,0,0,160,0,160,0,1,0,0,0,1,0,1,"2010"
"849","446_2009_red","red",14,14,"446_2009",446,"f","night",171,43,102,10,16,59,112,53,118,0.251461988304094,0.596491228070175,0.0584795321637427,0.0935672514619883,0.345029239766082,0.654970760233918,0.309941520467836,0.690058479532164,"2009"
"850","446_2009_red","red",14,14,"446_2009",446,"f","day",164,0,164,0,0,0,164,0,164,0,1,0,0,0,1,0,1,"2009"
"851","446_2010_red","red",14,14,"446_2010",446,"f","night",151,43,94,5,9,52,99,48,103,0.28476821192053,0.622516556291391,0.033112582781457,0.0596026490066225,0.344370860927152,0.655629139072848,0.317880794701987,0.682119205298013,"2010"
"852","446_2010_red","red",14,14,"446_2010",446,"f","day",151,0,151,0,0,0,151,0,151,0,1,0,0,0,1,0,1,"2010"
"853","447_2013_red","red",14,14,"447_2013",447,"m","night",180,81,74,10,15,96,84,91,89,0.45,0.411111111111111,0.0555555555555556,0.0833333333333333,0.533333333333333,0.466666666666667,0.505555555555556,0.494444444444444,"2013"
"854","447_2013_red","red",14,14,"447_2013",447,"m","day",176,6,159,7,4,10,166,13,163,0.0340909090909091,0.903409090909091,0.0397727272727273,0.0227272727272727,0.0568181818181818,0.943181818181818,0.0738636363636364,0.926136363636364,"2013"
"855","448_2010_red","red",14,14,"448_2010",448,"f","night",155,34,102,5,14,48,107,39,116,0.219354838709677,0.658064516129032,0.032258064516129,0.0903225806451613,0.309677419354839,0.690322580645161,0.251612903225806,0.748387096774194,"2010"
"856","448_2010_red","red",14,14,"448_2010",448,"f","day",155,0,155,0,0,0,155,0,155,0,1,0,0,0,1,0,1,"2010"
"857","448_2011_red","red",14,14,"448_2011",448,"f","night",172,28,127,5,12,40,132,33,139,0.162790697674419,0.738372093023256,0.0290697674418605,0.0697674418604651,0.232558139534884,0.767441860465116,0.191860465116279,0.808139534883721,"2011"
"858","448_2011_red","red",14,14,"448_2011",448,"f","day",169,0,168,0,1,1,168,0,169,0,0.994082840236686,0,0.00591715976331361,0.00591715976331361,0.994082840236686,0,1,"2011"
"859","449_2009_red","red",14,14,"449_2009",449,"m","night",174,109,17,42,6,115,59,151,23,0.626436781609195,0.0977011494252874,0.241379310344828,0.0344827586206897,0.660919540229885,0.339080459770115,0.867816091954023,0.132183908045977,"2009"
"860","449_2009_red","red",14,14,"449_2009",449,"m","day",171,67,57,45,2,69,102,112,59,0.391812865497076,0.333333333333333,0.263157894736842,0.0116959064327485,0.403508771929825,0.596491228070175,0.654970760233918,0.345029239766082,"2009"
"861","449_2010_red","red",14,14,"449_2010",449,"m","night",166,122,6,25,13,135,31,147,19,0.734939759036145,0.036144578313253,0.150602409638554,0.0783132530120482,0.813253012048193,0.186746987951807,0.885542168674699,0.114457831325301,"2010"
"862","449_2010_red","red",14,14,"449_2010",449,"m","day",165,57,57,48,3,60,105,105,60,0.345454545454545,0.345454545454545,0.290909090909091,0.0181818181818182,0.363636363636364,0.636363636363636,0.636363636363636,0.363636363636364,"2010"
"863","451_2010_red","red",14,14,"451_2010",451,"f","night",166,101,41,19,5,106,60,120,46,0.608433734939759,0.246987951807229,0.114457831325301,0.0301204819277108,0.63855421686747,0.36144578313253,0.72289156626506,0.27710843373494,"2010"
"864","451_2010_red","red",14,14,"451_2010",451,"f","day",143,1,126,14,2,3,140,15,128,0.00699300699300699,0.881118881118881,0.0979020979020979,0.013986013986014,0.020979020979021,0.979020979020979,0.104895104895105,0.895104895104895,"2010"
"865","451_2011_red","red",14,14,"451_2011",451,"f","night",172,111,40,15,6,117,55,126,46,0.645348837209302,0.232558139534884,0.0872093023255814,0.0348837209302326,0.680232558139535,0.319767441860465,0.732558139534884,0.267441860465116,"2011"
"866","451_2011_red","red",14,14,"451_2011",451,"f","day",161,6,147,7,1,7,154,13,148,0.0372670807453416,0.91304347826087,0.0434782608695652,0.0062111801242236,0.0434782608695652,0.956521739130435,0.0807453416149068,0.919254658385093,"2011"
"867","452_2010_red","red",14,14,"452_2010",452,"f","night",162,107,45,4,6,113,49,111,51,0.660493827160494,0.277777777777778,0.0246913580246914,0.037037037037037,0.697530864197531,0.302469135802469,0.685185185185185,0.314814814814815,"2010"
"868","452_2010_red","red",14,14,"452_2010",452,"f","day",156,67,84,1,4,71,85,68,88,0.429487179487179,0.538461538461538,0.00641025641025641,0.0256410256410256,0.455128205128205,0.544871794871795,0.435897435897436,0.564102564102564,"2010"
"869","456_2009_red","red",14,14,"456_2009",456,"m","night",169,32,103,2,32,64,105,34,135,0.189349112426035,0.609467455621302,0.0118343195266272,0.189349112426035,0.378698224852071,0.621301775147929,0.201183431952663,0.798816568047337,"2009"
"870","456_2009_red","red",14,14,"456_2009",456,"m","day",170,0,169,1,0,0,170,1,169,0,0.994117647058824,0.00588235294117647,0,0,1,0.00588235294117647,0.994117647058824,"2009"
"871","458_2008_red","red",14,14,"458_2008",458,"m","night",139,85,2,52,0,85,54,137,2,0.611510791366906,0.0143884892086331,0.37410071942446,0,0.611510791366906,0.388489208633094,0.985611510791367,0.0143884892086331,"2008"
"872","458_2008_red","red",14,14,"458_2008",458,"m","day",159,63,8,88,0,63,96,151,8,0.39622641509434,0.050314465408805,0.553459119496855,0,0.39622641509434,0.60377358490566,0.949685534591195,0.050314465408805,"2008"
"873","458_2009_red","red",14,14,"458_2009",458,"m","night",169,102,12,49,6,108,61,151,18,0.603550295857988,0.0710059171597633,0.289940828402367,0.0355029585798817,0.63905325443787,0.36094674556213,0.893491124260355,0.106508875739645,"2009"
"874","458_2009_red","red",14,14,"458_2009",458,"m","day",162,67,32,62,1,68,94,129,33,0.41358024691358,0.197530864197531,0.382716049382716,0.00617283950617284,0.419753086419753,0.580246913580247,0.796296296296296,0.203703703703704,"2009"
"875","458_2010_red","red",14,14,"458_2010",458,"m","night",135,93,1,41,0,93,42,134,1,0.688888888888889,0.00740740740740741,0.303703703703704,0,0.688888888888889,0.311111111111111,0.992592592592593,0.00740740740740741,"2010"
"876","458_2010_red","red",14,14,"458_2010",458,"m","day",140,70,4,66,0,70,70,136,4,0.5,0.0285714285714286,0.471428571428571,0,0.5,0.5,0.971428571428571,0.0285714285714286,"2010"
"877","458_2011_red","red",14,14,"458_2011",458,"m","night",156,103,1,52,0,103,53,155,1,0.66025641025641,0.00641025641025641,0.333333333333333,0,0.66025641025641,0.33974358974359,0.993589743589744,0.00641025641025641,"2011"
"878","458_2011_red","red",14,14,"458_2011",458,"m","day",159,73,5,81,0,73,86,154,5,0.459119496855346,0.0314465408805031,0.509433962264151,0,0.459119496855346,0.540880503144654,0.968553459119497,0.0314465408805031,"2011"
"879","459_2010_red","red",14,14,"459_2010",459,"f","night",150,56,48,32,14,70,80,88,62,0.373333333333333,0.32,0.213333333333333,0.0933333333333333,0.466666666666667,0.533333333333333,0.586666666666667,0.413333333333333,"2010"
"880","459_2010_red","red",14,14,"459_2010",459,"f","day",146,5,112,27,2,7,139,32,114,0.0342465753424658,0.767123287671233,0.184931506849315,0.0136986301369863,0.0479452054794521,0.952054794520548,0.219178082191781,0.780821917808219,"2010"
"881","459_2011_red","red",14,14,"459_2011",459,"f","night",175,24,85,38,28,52,123,62,113,0.137142857142857,0.485714285714286,0.217142857142857,0.16,0.297142857142857,0.702857142857143,0.354285714285714,0.645714285714286,"2011"
"882","459_2011_red","red",14,14,"459_2011",459,"f","day",176,0,169,7,0,0,176,7,169,0,0.960227272727273,0.0397727272727273,0,0,1,0.0397727272727273,0.960227272727273,"2011"
"883","459_2012_red","red",14,14,"459_2012",459,"f","night",117,33,63,12,9,42,75,45,72,0.282051282051282,0.538461538461538,0.102564102564103,0.0769230769230769,0.358974358974359,0.641025641025641,0.384615384615385,0.615384615384615,"2012"
"884","459_2012_red","red",14,14,"459_2012",459,"f","day",121,0,118,3,0,0,121,3,118,0,0.975206611570248,0.0247933884297521,0,0,1,0.0247933884297521,0.975206611570248,"2012"
"885","460_2010_red","red",14,14,"460_2010",460,"m","night",163,129,7,26,1,130,33,155,8,0.791411042944785,0.0429447852760736,0.159509202453988,0.00613496932515337,0.797546012269939,0.202453987730061,0.950920245398773,0.049079754601227,"2010"
"886","460_2010_red","red",14,14,"460_2010",460,"m","day",163,28,13,122,0,28,135,150,13,0.171779141104294,0.0797546012269939,0.748466257668712,0,0.171779141104294,0.828220858895706,0.920245398773006,0.0797546012269939,"2010"
"887","460_2011_red","red",14,14,"460_2011",460,"m","night",143,118,13,11,1,119,24,129,14,0.825174825174825,0.0909090909090909,0.0769230769230769,0.00699300699300699,0.832167832167832,0.167832167832168,0.902097902097902,0.0979020979020979,"2011"
"888","460_2011_red","red",14,14,"460_2011",460,"m","day",143,7,80,56,0,7,136,63,80,0.048951048951049,0.559440559440559,0.391608391608392,0,0.048951048951049,0.951048951048951,0.440559440559441,0.559440559440559,"2011"
"889","461_2010_red","red",14,14,"461_2010",461,"f","night",168,99,50,8,11,110,58,107,61,0.589285714285714,0.297619047619048,0.0476190476190476,0.0654761904761905,0.654761904761905,0.345238095238095,0.636904761904762,0.363095238095238,"2010"
"890","461_2010_red","red",14,14,"461_2010",461,"f","day",164,46,99,1,18,64,100,47,117,0.280487804878049,0.603658536585366,0.00609756097560976,0.109756097560976,0.390243902439024,0.609756097560976,0.286585365853659,0.713414634146341,"2010"
"891","461_2011_red","red",14,14,"461_2011",461,"f","night",179,122,44,6,7,129,50,128,51,0.681564245810056,0.245810055865922,0.0335195530726257,0.0391061452513966,0.720670391061452,0.279329608938547,0.715083798882682,0.284916201117318,"2011"
"892","461_2011_red","red",14,14,"461_2011",461,"f","day",176,66,81,2,27,93,83,68,108,0.375,0.460227272727273,0.0113636363636364,0.153409090909091,0.528409090909091,0.471590909090909,0.386363636363636,0.613636363636364,"2011"
"893","462_2010_red","red",14,14,"462_2010",462,"f","night",163,142,14,2,5,147,16,144,19,0.871165644171779,0.0858895705521472,0.0122699386503067,0.0306748466257669,0.901840490797546,0.098159509202454,0.883435582822086,0.116564417177914,"2010"
"894","462_2010_red","red",14,14,"462_2010",462,"f","day",165,61,79,2,23,84,81,63,102,0.36969696969697,0.478787878787879,0.0121212121212121,0.139393939393939,0.509090909090909,0.490909090909091,0.381818181818182,0.618181818181818,"2010"
"895","463_2010_red","red",14,14,"463_2010",463,"m","night",161,120,15,20,6,126,35,140,21,0.745341614906832,0.093167701863354,0.124223602484472,0.0372670807453416,0.782608695652174,0.217391304347826,0.869565217391304,0.130434782608696,"2010"
"896","463_2010_red","red",14,14,"463_2010",463,"m","day",151,2,101,46,2,4,147,48,103,0.0132450331125828,0.66887417218543,0.304635761589404,0.0132450331125828,0.0264900662251656,0.973509933774834,0.317880794701987,0.682119205298013,"2010"
"899","465_2010_red","red",14,14,"465_2010",465,"m","night",120,57,50,5,8,65,55,62,58,0.475,0.416666666666667,0.0416666666666667,0.0666666666666667,0.541666666666667,0.458333333333333,0.516666666666667,0.483333333333333,"2010"
"900","465_2010_red","red",14,14,"465_2010",465,"m","day",106,10,82,10,4,14,92,20,86,0.0943396226415094,0.773584905660377,0.0943396226415094,0.0377358490566038,0.132075471698113,0.867924528301887,0.188679245283019,0.811320754716981,"2010"
"901","466_2013_red","red",14,14,"466_2013",466,"m","night",182,108,41,17,16,124,58,125,57,0.593406593406593,0.225274725274725,0.0934065934065934,0.0879120879120879,0.681318681318681,0.318681318681319,0.686813186813187,0.313186813186813,"2013"
"902","466_2013_red","red",14,14,"466_2013",466,"m","day",177,34,121,8,14,48,129,42,135,0.192090395480226,0.68361581920904,0.0451977401129944,0.0790960451977401,0.271186440677966,0.728813559322034,0.23728813559322,0.76271186440678,"2013"
"903","702_2005_red","red",21,21,"702_2005",702,"f","night",168,6,95,52,15,21,147,58,110,0.0357142857142857,0.56547619047619,0.30952380952381,0.0892857142857143,0.125,0.875,0.345238095238095,0.654761904761905,"2005"
"904","702_2005_red","red",21,21,"702_2005",702,"f","day",180,3,48,129,0,3,177,132,48,0.0166666666666667,0.266666666666667,0.716666666666667,0,0.0166666666666667,0.983333333333333,0.733333333333333,0.266666666666667,"2005"
"905","702_2006_red","red",21,21,"702_2006",702,"f","night",116,4,71,36,5,9,107,40,76,0.0344827586206897,0.612068965517241,0.310344827586207,0.0431034482758621,0.0775862068965517,0.922413793103448,0.344827586206897,0.655172413793103,"2006"
"906","702_2006_red","red",21,21,"702_2006",702,"f","day",100,1,23,76,0,1,99,77,23,0.01,0.23,0.76,0,0.01,0.99,0.77,0.23,"2006"
"907","703_2009_red","red",21,21,"703_2009",703,"f","night",183,100,64,18,1,101,82,118,65,0.546448087431694,0.349726775956284,0.0983606557377049,0.00546448087431694,0.551912568306011,0.448087431693989,0.644808743169399,0.355191256830601,"2009"
"908","703_2009_red","red",21,21,"703_2009",703,"f","day",181,0,179,2,0,0,181,2,179,0,0.988950276243094,0.0110497237569061,0,0,1,0.0110497237569061,0.988950276243094,"2009"
"909","703_2010_red","red",21,21,"703_2010",703,"f","night",184,120,31,33,0,120,64,153,31,0.652173913043478,0.168478260869565,0.179347826086957,0,0.652173913043478,0.347826086956522,0.831521739130435,0.168478260869565,"2010"
"910","703_2010_red","red",21,21,"703_2010",703,"f","day",182,0,180,0,2,2,180,0,182,0,0.989010989010989,0,0.010989010989011,0.010989010989011,0.989010989010989,0,1,"2010"
"911","706_2010_red","red",21,21,"706_2010",706,"f","night",183,109,59,14,1,110,73,123,60,0.595628415300546,0.322404371584699,0.0765027322404372,0.00546448087431694,0.601092896174863,0.398907103825137,0.672131147540984,0.327868852459016,"2010"
"912","706_2010_red","red",21,21,"706_2010",706,"f","day",183,1,180,2,0,1,182,3,180,0.00546448087431694,0.983606557377049,0.0109289617486339,0,0.00546448087431694,0.994535519125683,0.0163934426229508,0.983606557377049,"2010"
"913","706_2011_red","red",21,21,"706_2011",706,"f","night",184,78,77,26,3,81,103,104,80,0.423913043478261,0.418478260869565,0.141304347826087,0.016304347826087,0.440217391304348,0.559782608695652,0.565217391304348,0.434782608695652,"2011"
"914","706_2011_red","red",21,21,"706_2011",706,"f","day",182,0,182,0,0,0,182,0,182,0,1,0,0,0,1,0,1,"2011"
"915","707_2010_red","red",21,21,"707_2010",707,"m","night",184,13,113,6,52,65,119,19,165,0.0706521739130435,0.614130434782609,0.0326086956521739,0.282608695652174,0.353260869565217,0.646739130434783,0.103260869565217,0.896739130434783,"2010"
"916","707_2010_red","red",21,21,"707_2010",707,"m","day",184,5,170,7,2,7,177,12,172,0.0271739130434783,0.923913043478261,0.0380434782608696,0.0108695652173913,0.0380434782608696,0.96195652173913,0.0652173913043478,0.934782608695652,"2010"
"917","709_2013_red","red",21,21,"709_2013",709,"f","night",178,4,79,1,94,98,80,5,173,0.0224719101123595,0.443820224719101,0.00561797752808989,0.528089887640449,0.550561797752809,0.449438202247191,0.0280898876404494,0.971910112359551,"2013"
"918","709_2013_red","red",21,21,"709_2013",709,"f","day",174,0,121,6,47,47,127,6,168,0,0.695402298850575,0.0344827586206897,0.270114942528736,0.270114942528736,0.729885057471264,0.0344827586206897,0.96551724137931,"2013"
"919","709_2014_red","red",21,21,"709_2014",709,"f","night",185,0,85,2,98,98,87,2,183,0,0.459459459459459,0.0108108108108108,0.52972972972973,0.52972972972973,0.47027027027027,0.0108108108108108,0.989189189189189,"2014"
"920","709_2014_red","red",21,21,"709_2014",709,"f","day",183,0,139,4,40,40,143,4,179,0,0.759562841530055,0.0218579234972678,0.218579234972678,0.218579234972678,0.781420765027322,0.0218579234972678,0.978142076502732,"2014"
"921","710_2009_red","red",21,21,"710_2009",710,"f","night",173,44,113,12,4,48,125,56,117,0.254335260115607,0.653179190751445,0.069364161849711,0.023121387283237,0.277456647398844,0.722543352601156,0.323699421965318,0.676300578034682,"2009"
"922","710_2009_red","red",21,21,"710_2009",710,"f","day",178,2,77,99,0,2,176,101,77,0.0112359550561798,0.432584269662921,0.556179775280899,0,0.0112359550561798,0.98876404494382,0.567415730337079,0.432584269662921,"2009"
"923","710_2010_red","red",21,21,"710_2010",710,"f","night",164,27,114,14,9,36,128,41,123,0.164634146341463,0.695121951219512,0.0853658536585366,0.0548780487804878,0.219512195121951,0.780487804878049,0.25,0.75,"2010"
"924","710_2010_red","red",21,21,"710_2010",710,"f","day",162,1,91,70,0,1,161,71,91,0.00617283950617284,0.561728395061728,0.432098765432099,0,0.00617283950617284,0.993827160493827,0.438271604938272,0.561728395061728,"2010"
"925","710_2011_red","red",21,21,"710_2011",710,"f","night",175,21,130,16,8,29,146,37,138,0.12,0.742857142857143,0.0914285714285714,0.0457142857142857,0.165714285714286,0.834285714285714,0.211428571428571,0.788571428571429,"2011"
"926","710_2011_red","red",21,21,"710_2011",710,"f","day",176,2,82,92,0,2,174,94,82,0.0113636363636364,0.465909090909091,0.522727272727273,0,0.0113636363636364,0.988636363636364,0.534090909090909,0.465909090909091,"2011"
"927","711_2001_red","red",21,21,"711_2001",711,"f","night",149,36,68,28,17,53,96,64,85,0.241610738255034,0.456375838926175,0.187919463087248,0.114093959731544,0.355704697986577,0.644295302013423,0.429530201342282,0.570469798657718,"2001"
"928","711_2001_red","red",21,21,"711_2001",711,"f","day",111,0,102,2,7,7,104,2,109,0,0.918918918918919,0.018018018018018,0.0630630630630631,0.0630630630630631,0.936936936936937,0.018018018018018,0.981981981981982,"2001"
"929","711_2010_red","red",21,21,"711_2010",711,"f","night",183,7,112,7,57,64,119,14,169,0.0382513661202186,0.612021857923497,0.0382513661202186,0.311475409836066,0.349726775956284,0.650273224043716,0.0765027322404372,0.923497267759563,"2010"
"930","711_2010_red","red",21,21,"711_2010",711,"f","day",183,0,171,4,8,8,175,4,179,0,0.934426229508197,0.0218579234972678,0.0437158469945355,0.0437158469945355,0.956284153005464,0.0218579234972678,0.978142076502732,"2010"
"931","712_2014_red","red",21,21,"712_2014",712,"f","night",179,87,71,10,11,98,81,97,82,0.486033519553073,0.396648044692737,0.0558659217877095,0.0614525139664804,0.547486033519553,0.452513966480447,0.541899441340782,0.458100558659218,"2014"
"932","712_2014_red","red",21,21,"712_2014",712,"f","day",176,1,161,9,5,6,170,10,166,0.00568181818181818,0.914772727272727,0.0511363636363636,0.0284090909090909,0.0340909090909091,0.965909090909091,0.0568181818181818,0.943181818181818,"2014"
"933","713_2005_red","red",21,21,"713_2005",713,"f","night",106,26,68,9,3,29,77,35,71,0.245283018867925,0.641509433962264,0.0849056603773585,0.0283018867924528,0.273584905660377,0.726415094339623,0.330188679245283,0.669811320754717,"2005"
"934","713_2005_red","red",21,21,"713_2005",713,"f","day",99,0,85,12,2,2,97,12,87,0,0.858585858585859,0.121212121212121,0.0202020202020202,0.0202020202020202,0.97979797979798,0.121212121212121,0.878787878787879,"2005"
"935","714_2010_red","red",21,21,"714_2010",714,"f","night",183,10,142,6,25,35,148,16,167,0.0546448087431694,0.775956284153005,0.0327868852459016,0.136612021857924,0.191256830601093,0.808743169398907,0.087431693989071,0.912568306010929,"2010"
"936","714_2010_red","red",21,21,"714_2010",714,"f","day",184,0,180,4,0,0,184,4,180,0,0.978260869565217,0.0217391304347826,0,0,1,0.0217391304347826,0.978260869565217,"2010"
"937","714_2011_red","red",21,21,"714_2011",714,"f","night",181,6,126,14,35,41,140,20,161,0.0331491712707182,0.696132596685083,0.0773480662983425,0.193370165745856,0.226519337016575,0.773480662983425,0.110497237569061,0.889502762430939,"2011"
"938","714_2011_red","red",21,21,"714_2011",714,"f","day",183,0,183,0,0,0,183,0,183,0,1,0,0,0,1,0,1,"2011"
"939","716_2001_red","red",21,21,"716_2001",716,"m","night",176,16,116,20,24,40,136,36,140,0.0909090909090909,0.659090909090909,0.113636363636364,0.136363636363636,0.227272727272727,0.772727272727273,0.204545454545455,0.795454545454545,"2001"
"940","716_2001_red","red",21,21,"716_2001",716,"m","day",172,1,161,10,0,1,171,11,161,0.00581395348837209,0.936046511627907,0.0581395348837209,0,0.00581395348837209,0.994186046511628,0.063953488372093,0.936046511627907,"2001"
"941","721_2010_red","red",21,21,"721_2010",721,"f","night",183,9,50,1,123,132,51,10,173,0.0491803278688525,0.273224043715847,0.00546448087431694,0.672131147540984,0.721311475409836,0.278688524590164,0.0546448087431694,0.945355191256831,"2010"
"942","721_2010_red","red",21,21,"721_2010",721,"f","day",184,0,178,0,6,6,178,0,184,0,0.967391304347826,0,0.0326086956521739,0.0326086956521739,0.967391304347826,0,1,"2010"
"943","722_2003_red","red",21,21,"722_2003",722,"m","night",163,8,12,143,0,8,155,151,12,0.049079754601227,0.0736196319018405,0.877300613496933,0,0.049079754601227,0.950920245398773,0.926380368098159,0.0736196319018405,"2003"
"944","722_2003_red","red",21,21,"722_2003",722,"m","day",99,0,0,99,0,0,99,99,0,0,0,1,0,0,1,1,0,"2003"
"945","722_2004_red","red",21,21,"722_2004",722,"m","night",121,15,11,90,5,20,101,105,16,0.12396694214876,0.0909090909090909,0.743801652892562,0.0413223140495868,0.165289256198347,0.834710743801653,0.867768595041322,0.132231404958678,"2004"
"946","722_2004_red","red",21,21,"722_2004",722,"m","day",98,0,7,91,0,0,98,91,7,0,0.0714285714285714,0.928571428571429,0,0,1,0.928571428571429,0.0714285714285714,"2004"
"947","724_2013_red","red",17,17,"724_2013",724,"f","night",184,15,128,2,39,54,130,17,167,0.0815217391304348,0.695652173913043,0.0108695652173913,0.21195652173913,0.293478260869565,0.706521739130435,0.0923913043478261,0.907608695652174,"2013"
"948","724_2013_red","red",17,17,"724_2013",724,"f","day",181,3,157,9,12,15,166,12,169,0.0165745856353591,0.867403314917127,0.0497237569060773,0.0662983425414365,0.0828729281767956,0.917127071823204,0.0662983425414365,0.933701657458563,"2013"
"949","724_2014_red","red",17,17,"724_2014",724,"f","night",176,1,108,0,67,68,108,1,175,0.00568181818181818,0.613636363636364,0,0.380681818181818,0.386363636363636,0.613636363636364,0.00568181818181818,0.994318181818182,"2014"
"950","724_2014_red","red",17,17,"724_2014",724,"f","day",175,0,159,0,16,16,159,0,175,0,0.908571428571429,0,0.0914285714285714,0.0914285714285714,0.908571428571429,0,1,"2014"
"951","725_2009_red","red",17,17,"725_2009",725,"f","night",183,31,86,24,42,73,110,55,128,0.169398907103825,0.469945355191257,0.131147540983607,0.229508196721311,0.398907103825137,0.601092896174863,0.300546448087432,0.699453551912568,"2009"
"952","725_2009_red","red",17,17,"725_2009",725,"f","day",181,2,112,65,2,4,177,67,114,0.0110497237569061,0.61878453038674,0.359116022099448,0.0110497237569061,0.0220994475138122,0.977900552486188,0.370165745856354,0.629834254143646,"2009"
"953","725_2010_red","red",17,17,"725_2010",725,"f","night",182,33,87,12,50,83,99,45,137,0.181318681318681,0.478021978021978,0.0659340659340659,0.274725274725275,0.456043956043956,0.543956043956044,0.247252747252747,0.752747252747253,"2010"
"954","725_2010_red","red",17,17,"725_2010",725,"f","day",179,1,120,44,14,15,164,45,134,0.00558659217877095,0.670391061452514,0.245810055865922,0.0782122905027933,0.0837988826815642,0.916201117318436,0.251396648044693,0.748603351955307,"2010"
"955","727_2002_red","red",17,17,"727_2002",727,"f","night",161,6,127,17,11,17,144,23,138,0.0372670807453416,0.788819875776398,0.105590062111801,0.0683229813664596,0.105590062111801,0.894409937888199,0.142857142857143,0.857142857142857,"2002"
"956","727_2002_red","red",17,17,"727_2002",727,"f","day",113,58,37,12,6,64,49,70,43,0.513274336283186,0.327433628318584,0.106194690265487,0.0530973451327434,0.566371681415929,0.433628318584071,0.619469026548673,0.380530973451327,"2002"
"957","730_2013_red","red",17,17,"730_2013",730,"f","night",185,20,93,14,58,78,107,34,151,0.108108108108108,0.502702702702703,0.0756756756756757,0.313513513513514,0.421621621621622,0.578378378378378,0.183783783783784,0.816216216216216,"2013"
