"","aniyr_species","species","population","study_areas_id","aniyr","animals_id","area","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","tcd_open_abs","tcd_forest_abs","clc_open_abs","clc_forest_abs","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","tcd_open_prop","tcd_forest_prop","clc_open_prop","clc_forest_prop","yearx"
"567","1457_2010_roe","roe",15,15,"1457_2010",1457,15.9044134765625,"day",397,367,9,0,21,388,9,367,30,0.924433249370277,0.0226700251889169,0,0.052896725440806,0.977329974811083,0.0226700251889169,0.924433249370277,0.0755667506297229,"2010"
"568","2041_2011_roe","roe",15,15,"2041_2011",2041,28.1641299804688,"day",701,465,198,4,34,499,202,469,232,0.663338088445078,0.282453637660485,0.00570613409415121,0.0485021398002853,0.711840228245364,0.288159771754636,0.66904422253923,0.33095577746077,"2011"
"569","2043_2011_roe","roe",15,15,"2043_2011",2043,77.2545188476562,"day",1933,1891,0,42,0,1891,42,1933,0,0.978272115882049,0,0.0217278841179514,0,0.978272115882049,0.0217278841179514,1,0,"2011"
"570","2044_2011_roe","roe",15,15,"2044_2011",2044,3.8524865234375,"day",96,4,74,0,18,22,74,4,92,0.0416666666666667,0.770833333333333,0,0.1875,0.229166666666667,0.770833333333333,0.0416666666666667,0.958333333333333,"2011"
"571","2045_2011_roe","roe",15,15,"2045_2011",2045,22.12926328125,"day",550,469,0,81,0,469,81,550,0,0.852727272727273,0,0.147272727272727,0,0.852727272727273,0.147272727272727,1,0,"2011"
"572","2046_2011_roe","roe",15,15,"2046_2011",2046,217.418829589844,"day",5439,4053,613,579,194,4247,1192,4632,807,0.745173745173745,0.11270454127597,0.106453392167678,0.0356683213826071,0.780842066556352,0.219157933443648,0.851627137341423,0.148372862658577,"2011"
"573","2047_2011_roe","roe",15,15,"2047_2011",2047,16.22043671875,"day",406,143,214,1,48,191,215,144,262,0.352216748768473,0.527093596059113,0.00246305418719212,0.118226600985222,0.470443349753695,0.529556650246305,0.354679802955665,0.645320197044335,"2011"
"574","2047_2012_roe","roe",15,15,"2047_2012",2047,21.6061400390625,"day",542,268,213,7,54,322,220,275,267,0.494464944649447,0.392988929889299,0.0129151291512915,0.0996309963099631,0.59409594095941,0.40590405904059,0.507380073800738,0.492619926199262,"2012"
"575","2048_2011_roe","roe",15,15,"2048_2011",2048,141.942977734375,"day",3547,3114,282,104,47,3161,386,3218,329,0.87792500704821,0.0795038060332676,0.0293205525796448,0.0132506343388779,0.891175641387088,0.108824358612912,0.907245559627854,0.0927544403721455,"2011"
"576","2049_2011_roe","roe",15,15,"2049_2011",2049,13.8344375,"day",348,230,78,3,37,267,81,233,115,0.660919540229885,0.224137931034483,0.00862068965517241,0.10632183908046,0.767241379310345,0.232758620689655,0.669540229885057,0.330459770114943,"2011"
"577","2054_2012_roe","roe",15,15,"2054_2012",2054,26.6229305664063,"day",666,518,108,1,39,557,109,519,147,0.777777777777778,0.162162162162162,0.0015015015015015,0.0585585585585586,0.836336336336336,0.163663663663664,0.779279279279279,0.220720720720721,"2012"
"578","2054_2013_roe","roe",15,15,"2054_2013",2054,30.8700612304687,"day",775,668,57,8,42,710,65,676,99,0.861935483870968,0.0735483870967742,0.0103225806451613,0.0541935483870968,0.916129032258065,0.0838709677419355,0.872258064516129,0.127741935483871,"2013"
"579","2055_2012_roe","roe",15,15,"2055_2012",2055,15.8016555664063,"day",393,353,0,40,0,353,40,393,0,0.898218829516539,0,0.101781170483461,0,0.898218829516539,0.101781170483461,1,0,"2012"
"580","2056_2012_roe","roe",15,15,"2056_2012",2056,14.0474469726562,"day",352,241,0,111,0,241,111,352,0,0.684659090909091,0,0.315340909090909,0,0.684659090909091,0.315340909090909,1,0,"2012"
"581","2056_2013_roe","roe",15,15,"2056_2013",2056,15.501790234375,"day",388,279,0,109,0,279,109,388,0,0.719072164948454,0,0.280927835051546,0,0.719072164948454,0.280927835051546,1,0,"2013"
"582","2065_2012_roe","roe",15,15,"2065_2012",2065,65.3529037109375,"day",1633,1311,266,9,47,1358,275,1320,313,0.802816901408451,0.162890385793019,0.00551132884262094,0.0287813839559094,0.83159828536436,0.16840171463564,0.808328230251072,0.191671769748928,"2012"
"583","2066_2012_roe","roe",15,15,"2066_2012",2066,21.856937890625,"day",545,446,87,0,12,458,87,446,99,0.818348623853211,0.159633027522936,0,0.0220183486238532,0.840366972477064,0.159633027522936,0.818348623853211,0.181651376146789,"2012"
"584","2067_2012_roe","roe",15,15,"2067_2012",2067,75.3444266601562,"day",1877,1650,131,14,82,1732,145,1664,213,0.879062333510922,0.0697922216302611,0.00745871070857752,0.0436867341502397,0.922749067661161,0.0772509323388386,0.886521044219499,0.113478955780501,"2012"
"585","2068_2012_roe","roe",15,15,"2068_2012",2068,50.4505799804688,"day",1262,436,796,5,25,461,801,441,821,0.345483359746434,0.630744849445325,0.00396196513470681,0.0198098256735341,0.365293185419968,0.634706814580032,0.349445324881141,0.650554675118859,"2012"
"586","2072_2012_roe","roe",15,15,"2072_2012",2072,18.5652366210937,"day",468,351,91,4,22,373,95,355,113,0.75,0.194444444444444,0.00854700854700855,0.047008547008547,0.797008547008547,0.202991452991453,0.758547008547009,0.241452991452991,"2012"
"587","2072_2013_roe","roe",15,15,"2072_2013",2072,23.1701922851563,"day",576,360,154,4,58,418,158,364,212,0.625,0.267361111111111,0.00694444444444444,0.100694444444444,0.725694444444444,0.274305555555556,0.631944444444444,0.368055555555556,"2013"
"588","2076_2012_roe","roe",15,15,"2076_2012",2076,12.1752422851562,"day",302,28,235,3,36,64,238,31,271,0.0927152317880795,0.778145695364238,0.00993377483443709,0.119205298013245,0.211920529801325,0.788079470198676,0.102649006622517,0.897350993377483,"2012"
"589","2076_2013_roe","roe",15,15,"2076_2013",2076,8.667009375,"day",216,33,144,2,37,70,146,35,181,0.152777777777778,0.666666666666667,0.00925925925925926,0.171296296296296,0.324074074074074,0.675925925925926,0.162037037037037,0.837962962962963,"2013"
"590","2078_2012_roe","roe",15,15,"2078_2012",2078,15.1538081054687,"day",379,275,34,0,70,345,34,275,104,0.725593667546174,0.0897097625329815,0,0.184696569920844,0.910290237467018,0.0897097625329815,0.725593667546174,0.274406332453826,"2012"
"591","2078_2013_roe","roe",15,15,"2078_2013",2078,19.4681202148438,"day",483,379,29,0,75,454,29,379,104,0.784679089026915,0.0600414078674948,0,0.15527950310559,0.939958592132505,0.0600414078674948,0.784679089026915,0.215320910973085,"2013"
"592","2079_2012_roe","roe",15,15,"2079_2012",2079,9.58460927734375,"day",241,209,16,0,16,225,16,209,32,0.867219917012448,0.0663900414937759,0,0.0663900414937759,0.933609958506224,0.0663900414937759,0.867219917012448,0.132780082987552,"2012"
"593","2081_2013_roe","roe",15,15,"2081_2013",2081,42.8547024414063,"day",1070,1020,9,0,41,1061,9,1020,50,0.953271028037383,0.00841121495327103,0,0.0383177570093458,0.991588785046729,0.00841121495327103,0.953271028037383,0.0467289719626168,"2013"
"604","2246_2013_roe","roe",25,25,"2246_2013",2246,879.524043554688,"day",21989,12869,4721,508,3891,16760,5229,13377,8612,0.585247169039065,0.214698258220019,0.0231024603210696,0.176952112419846,0.762199281458911,0.237800718541089,0.608349629360135,0.391650370639865,"2013"
"605","2246_2014_roe","roe",25,25,"2246_2014",2246,152.652460839844,"day",3816,2401,616,188,611,3012,804,2589,1227,0.6291928721174,0.161425576519916,0.0492662473794549,0.160115303983229,0.789308176100629,0.210691823899371,0.678459119496855,0.321540880503145,"2014"
"614","2252_2013_roe","roe",25,25,"2252_2013",2252,42.002106640625,"day",1047,404,339,149,155,559,488,553,494,0.385864374403056,0.32378223495702,0.142311365807068,0.148042024832856,0.533906399235912,0.466093600764088,0.528175740210124,0.471824259789876,"2013"
"615","2252_2014_roe","roe",25,25,"2252_2014",2252,33.3074909179687,"day",839,431,197,103,108,539,300,534,305,0.513706793802145,0.234803337306317,0.122765196662694,0.128724672228844,0.642431466030989,0.357568533969011,0.636471990464839,0.363528009535161,"2014"
"617","2256_2013_roe","roe",25,25,"2256_2013",2256,68.4465500976563,"day",1710,593,751,250,116,709,1001,843,867,0.346783625730994,0.439181286549708,0.146198830409357,0.0678362573099415,0.414619883040936,0.585380116959064,0.492982456140351,0.507017543859649,"2013"
"618","2256_2014_roe","roe",25,25,"2256_2014",2256,109.219034375,"day",2729,1180,1018,381,150,1330,1399,1561,1168,0.432392817882008,0.373030414071088,0.139611579333089,0.0549651887138146,0.487358006595823,0.512641993404177,0.572004397215097,0.427995602784903,"2014"
"619","2259_2013_roe","roe",25,25,"2259_2013",2259,287.27592109375,"day",7177,3766,1601,201,1609,5375,1802,3967,3210,0.52473178208165,0.223073707677303,0.0280061306952766,0.224188379545771,0.748920161627421,0.251079838372579,0.552737912776926,0.447262087223074,"2013"
"620","2259_2014_roe","roe",25,25,"2259_2014",2259,61.78259140625,"day",1550,768,296,44,442,1210,340,812,738,0.495483870967742,0.190967741935484,0.0283870967741936,0.285161290322581,0.780645161290323,0.219354838709677,0.523870967741936,0.476129032258065,"2014"
"622","2264_2013_roe","roe",25,25,"2264_2013",2264,18.4824338867187,"day",460,354,48,24,34,388,72,378,82,0.769565217391304,0.104347826086957,0.0521739130434783,0.0739130434782609,0.843478260869565,0.156521739130435,0.821739130434783,0.178260869565217,"2013"
"623","2264_2014_roe","roe",25,25,"2264_2014",2264,19.2785340820312,"day",482,356,62,1,63,419,63,357,125,0.738589211618257,0.128630705394191,0.0020746887966805,0.130705394190871,0.869294605809129,0.130705394190871,0.740663900414938,0.259336099585062,"2014"
"624","2265_2014_roe","roe",25,25,"2265_2014",2265,39.8181182617188,"day",993,327,345,317,4,331,662,644,349,0.329305135951662,0.347432024169184,0.319234642497482,0.0040281973816717,0.333333333333333,0.666666666666667,0.648539778449144,0.351460221550856,"2014"
"625","2266_2013_roe","roe",25,25,"2266_2013",2266,74.1739342773437,"day",1855,1060,467,54,274,1334,521,1114,741,0.571428571428571,0.251752021563342,0.0291105121293801,0.147708894878706,0.719137466307278,0.280862533692722,0.600539083557951,0.399460916442049,"2013"
"626","2266_2014_roe","roe",25,25,"2266_2014",2266,49.0474658203125,"day",1227,637,376,46,168,805,422,683,544,0.519152404237979,0.306438467807661,0.0374898125509372,0.136919315403423,0.656071719641402,0.343928280358598,0.556642216788916,0.443357783211084,"2014"
"627","2267_2013_roe","roe",25,25,"2267_2013",2267,41.48447578125,"day",1034,886,0,148,0,886,148,1034,0,0.856866537717602,0,0.143133462282398,0,0.856866537717602,0.143133462282398,1,0,"2013"
"628","2267_2014_roe","roe",25,25,"2267_2014",2267,42.4945903320313,"day",1059,950,0,109,0,950,109,1059,0,0.897072710103872,0,0.102927289896128,0,0.897072710103872,0.102927289896128,1,0,"2014"
"629","2274_2013_roe","roe",25,25,"2274_2013",2274,115.709388476562,"day",2891,1381,1090,275,145,1526,1365,1656,1235,0.477689380837081,0.377032168799723,0.0951227948806641,0.050155655482532,0.527845036319613,0.472154963680387,0.572812175717745,0.427187824282255,"2013"
"630","2274_2014_roe","roe",25,25,"2274_2014",2274,118.532852636719,"day",2964,1399,1169,230,166,1565,1399,1629,1335,0.471997300944669,0.394399460188934,0.0775978407557355,0.0560053981106613,0.528002699055331,0.471997300944669,0.549595141700405,0.450404858299595,"2014"
"631","2279_2013_roe","roe",25,25,"2279_2013",2279,352.934188671875,"day",8826,3637,3466,456,1267,4904,3922,4093,4733,0.412077951506911,0.392703376387945,0.0516655336505778,0.143553138454566,0.555631089961477,0.444368910038523,0.463743485157489,0.536256514842511,"2013"
"632","2279_2014_roe","roe",25,25,"2279_2014",2279,473.726568847656,"day",11843,5157,4484,691,1511,6668,5175,5848,5995,0.435447099552478,0.378620282023136,0.0583467026935743,0.127585915730811,0.56303301528329,0.43696698471671,0.493793802246053,0.506206197753947,"2014"
"633","2281_2013_roe","roe",25,25,"2281_2013",2281,8.98337607421875,"day",224,46,25,0,153,199,25,46,178,0.205357142857143,0.111607142857143,0,0.683035714285714,0.888392857142857,0.111607142857143,0.205357142857143,0.794642857142857,"2013"
"634","2281_2014_roe","roe",25,25,"2281_2014",2281,44.0424572265625,"day",1108,544,185,28,351,895,213,572,536,0.490974729241877,0.166967509025271,0.0252707581227437,0.316787003610108,0.807761732851986,0.192238267148014,0.516245487364621,0.483754512635379,"2014"
"635","2282_2013_roe","roe",25,25,"2282_2013",2282,13.5613588867188,"day",337,10,317,9,1,11,326,19,318,0.029673590504451,0.940652818991098,0.0267062314540059,0.0029673590504451,0.0326409495548961,0.967359050445104,0.056379821958457,0.943620178041543,"2013"
"636","2282_2014_roe","roe",25,25,"2282_2014",2282,278.896413085938,"day",6973,3014,2879,810,270,3284,3689,3824,3149,0.432238634733974,0.412878244657966,0.116162340456045,0.0387207801520149,0.470959414885989,0.529040585114011,0.548400975190019,0.451599024809981,"2014"
"643","2290_2014_roe","roe",25,25,"2290_2014",2290,461.905112011719,"day",11555,7197,1816,800,1742,8939,2616,7997,3558,0.622847252271744,0.15716140199048,0.0692340977931631,0.150757247944613,0.773604500216357,0.226395499783643,0.692081350064907,0.307918649935093,"2014"
"644","2292_2013_roe","roe",25,25,"2292_2013",2292,469.397870019531,"day",11734,8364,1677,257,1436,9800,1934,8621,3113,0.712800409067667,0.142918016021817,0.0219021646497358,0.122379410260781,0.835179819328447,0.164820180671553,0.734702573717402,0.265297426282598,"2013"
"645","2292_2014_roe","roe",25,25,"2292_2014",2292,152.465222363281,"day",3812,2581,743,254,234,2815,997,2835,977,0.67707240293809,0.194910807974816,0.0666316894018888,0.0613850996852046,0.738457502623295,0.261542497376705,0.743704092339979,0.256295907660021,"2014"
"647","2295_2013_roe","roe",25,25,"2295_2013",2295,424.317751074219,"day",10603,4622,3819,1622,540,5162,5441,6244,4359,0.435914363859285,0.360181080826181,0.152975572951052,0.050928982363482,0.486843346222767,0.513156653777233,0.588889936810337,0.411110063189663,"2013"
"648","2295_2014_roe","roe",25,25,"2295_2014",2295,184.052870214844,"day",4600,2107,1673,530,290,2397,2203,2637,1963,0.45804347826087,0.363695652173913,0.115217391304348,0.0630434782608696,0.521086956521739,0.478913043478261,0.573260869565217,0.426739130434783,"2014"
"654","2301_2013_roe","roe",25,25,"2301_2013",2301,20.026891015625,"day",502,386,16,67,33,419,83,453,49,0.768924302788845,0.0318725099601594,0.133466135458167,0.0657370517928287,0.834661354581673,0.165338645418327,0.902390438247012,0.097609561752988,"2013"
"655","2301_2014_roe","roe",25,25,"2301_2014",2301,15.8094341796875,"day",393,291,11,62,29,320,73,353,40,0.740458015267176,0.0279898218829517,0.157760814249364,0.0737913486005089,0.814249363867684,0.185750636132316,0.898218829516539,0.101781170483461,"2014"
"656","2302_2013_roe","roe",25,25,"2302_2013",2302,1616.69057402344,"day",40409,15346,15538,2512,7013,22359,18050,17858,22551,0.379766883615036,0.384518300378628,0.0621643693236655,0.17355044668267,0.553317330297706,0.446682669702294,0.441931252938702,0.558068747061298,"2013"
"657","2302_2014_roe","roe",25,25,"2302_2014",2302,177.804081347656,"day",4443,1734,1402,153,1154,2888,1555,1887,2556,0.390276839972991,0.315552554580239,0.0344361917623228,0.259734413684447,0.650011253657439,0.349988746342561,0.424713031735314,0.575286968264686,"2014"
"660","113_2011_red","red",3,3,"113_2011",113,3601.59136904297,"night",90047,43019,31327,5896,9805,52824,37223,48915,41132,0.477739402756338,0.34789609870401,0.0654769176096927,0.108887580929959,0.586626983686297,0.413373016313703,0.543216320366031,0.456783679633969,"2011"
"661","117_2011_red","red",3,3,"117_2011",117,62.4317631835938,"night",1566,673,374,384,135,808,758,1057,509,0.429757343550447,0.23882503192848,0.245210727969349,0.0862068965517241,0.515964240102171,0.484035759897829,0.674968071519796,0.325031928480204,"2011"
"662","119_2006_red","red",3,3,"119_2006",119,381.884893359375,"night",9544,899,7149,946,550,1449,8095,1845,7699,0.0941953059513831,0.749056999161777,0.0991198658843252,0.0576278290025147,0.151823134953898,0.848176865046102,0.193315171835708,0.806684828164292,"2006"
"663","120_2005_red","red",3,3,"120_2005",120,565.286658300781,"night",14133,5898,6555,1140,540,6438,7695,7038,7095,0.417321163234982,0.463808108681809,0.0806622797707493,0.0382084483124602,0.455529611547442,0.544470388452558,0.497983443005731,0.502016556994269,"2005"
"664","120_2006_red","red",3,3,"120_2006",120,488.491199121094,"night",12206,5466,5072,1175,493,5959,6247,6641,5565,0.447812551204326,0.415533344256923,0.0962641323939046,0.0403899721448468,0.488202523349173,0.511797476650827,0.54407668359823,0.45592331640177,"2006"
"665","122_2011_red","red",3,3,"122_2011",122,294.450557519531,"night",7362,4033,2080,289,960,4993,2369,4322,3040,0.547813094267862,0.28253192067373,0.0392556370551481,0.13039934800326,0.678212442271122,0.321787557728878,0.58706873132301,0.41293126867699,"2011"
"666","127_2008_red","red",3,3,"127_2008",127,397.153351855469,"night",9930,4265,2549,2573,543,4808,5122,6838,3092,0.429506545820745,0.256696878147029,0.259113796576032,0.0546827794561934,0.484189325276939,0.515810674723061,0.688620342396777,0.311379657603223,"2008"
"667","137_2010_red","red",3,3,"137_2010",137,327.025745703125,"night",8179,2220,4924,621,414,2634,5545,2841,5338,0.271426824795207,0.602029587969189,0.075926152341362,0.0506174348942414,0.322044259689449,0.677955740310551,0.347352977136569,0.652647022863431,"2010"
"668","137_2011_red","red",3,3,"137_2011",137,212.114630078125,"night",5307,1476,3137,390,304,1780,3527,1866,3441,0.278123233465235,0.591106086301112,0.073487846240814,0.0572828339928396,0.335406067458074,0.664593932541926,0.351611079706049,0.648388920293951,"2011"
"669","138_2010_red","red",3,3,"138_2010",138,658.643495800781,"night",16464,7393,6408,2032,631,8024,8440,9425,7039,0.449040330417881,0.389212827988338,0.123420796890185,0.0383260447035957,0.487366375121477,0.512633624878523,0.572461127308066,0.427538872691934,"2010"
"670","287_2012_red","red",8,8,"287_2012",287,8962.39003662109,"night",224063,70866,106926,41269,5002,75868,148195,112135,111928,0.316277118488996,0.477213997848819,0.184184805166404,0.0223240784957802,0.338601196984777,0.661398803015223,0.500461923655401,0.4995380763446,"2012"
"673","289_2011_red","red",8,8,"289_2011",289,3030.798640625,"night",75770,28548,32856,13039,1327,29875,45895,41587,34183,0.376771809423255,0.433628084994061,0.172086577801241,0.0175135277814438,0.394285337204698,0.605714662795302,0.548858387224495,0.451141612775505,"2011"
"675","291_2011_red","red",8,8,"291_2011",291,1184.55484794922,"night",29609,24025,224,5275,85,24110,5499,29300,309,0.811408693302712,0.00756526731736972,0.178155290621095,0.00287074875882333,0.814279442061535,0.185720557938465,0.989563983923807,0.010436016076193,"2011"
"680","295_2011_red","red",8,8,"295_2011",295,2013.71416904297,"night",50324,12210,32442,3846,1826,14036,36288,16056,34268,0.242627772037199,0.64466258643987,0.0764247675065575,0.0362848740163739,0.278912646053573,0.721087353946427,0.319052539543756,0.680947460456244,"2011"
"684","300_2011_red","red",8,8,"300_2011",300,1849.76957216797,"night",46247,8814,33821,1764,1848,10662,35585,10578,35669,0.19058533526499,0.731312301338465,0.0381430146820334,0.0399593487145112,0.230544683979501,0.769455316020499,0.228728349947024,0.771271650052976,"2011"
"686","306_2011_red","red",8,8,"306_2011",306,75.8147154296875,"night",1895,0,1599,7,289,289,1606,7,1888,0,0.843799472295515,0.00369393139841689,0.152506596306069,0.152506596306069,0.847493403693931,0.00369393139841689,0.996306068601583,"2011"
"688","310_2011_red","red",8,8,"310_2011",310,2427.1551125,"night",60665,29133,13694,17288,550,29683,30982,46421,14244,0.480227478776889,0.225731476139454,0.284974861946757,0.00906618313689937,0.489293661913789,0.510706338086211,0.765202340723646,0.234797659276354,"2011"
"692","313_2013_red","red",8,8,"313_2013",313,162.182791113281,"night",4054,76,3299,301,378,454,3600,377,3677,0.018746916625555,0.813764183522447,0.0742476566354218,0.0932412432165762,0.111988159842131,0.888011840157869,0.0929945732609768,0.907005426739023,"2013"
"696","315_2011_red","red",8,8,"315_2011",315,316.383477734375,"night",7919,84,7313,19,503,587,7332,103,7816,0.0106073999242329,0.923475186260892,0.00239929284000505,0.0635181209748706,0.0741255208991034,0.925874479100897,0.0130066927642379,0.986993307235762,"2011"
"697","344_2013_red","red",8,8,"344_2013",344,145.717008789063,"night",3641,520,2577,94,450,970,2671,614,3027,0.14281790716836,0.707772589947817,0.0258170832188959,0.123592419664927,0.266410326833288,0.733589673166712,0.168634990387256,0.831365009612744,"2013"
"698","345_2011_red","red",8,8,"345_2011",345,616.954337304688,"night",15431,4224,9004,1386,817,5041,10390,5610,9821,0.273734689909922,0.583500745253062,0.089819195126693,0.0529453697103234,0.326680059620245,0.673319940379755,0.363553885036615,0.636446114963385,"2011"
"700","348_2011_red","red",8,8,"348_2011",348,1800.0094171875,"night",45007,7480,31881,2593,3053,10533,34474,10073,34934,0.166196369453641,0.708356477881218,0.0576132601595307,0.0678338925056102,0.234030261959251,0.765969738040749,0.223809629613171,0.776190370386829,"2011"
"702","351_2011_red","red",8,8,"351_2011",351,200.377236328125,"night",5002,260,3890,156,696,956,4046,416,4586,0.0519792083166733,0.777688924430228,0.031187524990004,0.139144342263095,0.191123550579768,0.808876449420232,0.0831667333066773,0.916833266693323,"2011"
"708","365_2011_red","red",8,8,"365_2011",365,1642.84066035156,"night",41079,6062,28638,5512,867,6929,34150,11574,29505,0.147569317656223,0.697144526400351,0.134180481511234,0.0211056744321916,0.168674992088415,0.831325007911585,0.281749799167458,0.718250200832542,"2011"
"715","371_2011_red","red",8,8,"371_2011",371,2276.28767314453,"night",56918,28238,11575,16646,459,28697,28221,44884,12034,0.49611722126568,0.203362732351804,0.292455813626621,0.00806423275589445,0.504181454021575,0.495818545978425,0.788573034892301,0.211426965107699,"2011"
"719","376_2011_red","red",8,8,"376_2011",376,4333.70026601562,"night",108339,45276,38407,23245,1411,46687,61652,68521,39818,0.417910447761194,0.35450761037115,0.21455800773498,0.0130239341326761,0.43093438189387,0.56906561810613,0.632468455496174,0.367531544503826,"2011"
"720","376_2012_red","red",8,8,"376_2012",376,4357.77298037109,"night",108942,44816,41407,21296,1423,46239,62703,66112,42830,0.411374860017257,0.380082979934277,0.195480163756861,0.0130619962916047,0.424436856308862,0.575563143691138,0.606855023774118,0.393144976225882,"2012"
"727","387_2013_red","red",8,8,"387_2013",387,132.735442089844,"night",3315,1003,1866,175,271,1274,2041,1178,2137,0.302564102564103,0.56289592760181,0.052790346907994,0.0817496229260935,0.384313725490196,0.615686274509804,0.355354449472097,0.644645550527904,"2013"
"728","389_2013_red","red",8,8,"389_2013",389,2037.49531337891,"night",50936,12165,32894,3809,2068,14233,36703,15974,34962,0.238829118894299,0.645790796293388,0.0747801162242814,0.040599968588032,0.279429087482331,0.720570912517669,0.31360923511858,0.68639076488142,"2013"
"729","390_2013_red","red",8,8,"390_2013",390,1132.80406503906,"night",28332,6630,19238,1375,1089,7719,20613,8005,20327,0.234011012282931,0.679020189185373,0.0485316956092051,0.0384371029224905,0.272448115205421,0.727551884794579,0.282542707892136,0.717457292107864,"2013"
"730","391_2013_red","red",8,8,"391_2013",391,160.211326464844,"night",4005,996,2550,173,286,1282,2723,1169,2836,0.248689138576779,0.636704119850187,0.0431960049937578,0.0714107365792759,0.320099875156055,0.679900124843945,0.291885143570537,0.708114856429463,"2013"
"731","392_2013_red","red",8,8,"392_2013",392,355.524597851562,"night",8878,1307,6163,404,1004,2311,6567,1711,7167,0.147217841856274,0.694187880153188,0.0455057445370579,0.113088533453481,0.260306375309754,0.739693624690246,0.192723586393332,0.807276413606668,"2013"
"732","393_2013_red","red",8,8,"393_2013",393,1911.14352333984,"night",47787,24707,10543,11870,667,25374,22413,36577,11210,0.517023458262707,0.220624856132421,0.248393914662984,0.013957770941888,0.530981229204595,0.469018770795405,0.765417372925691,0.234582627074309,"2013"
"733","394_2013_red","red",8,8,"394_2013",394,1681.54167519531,"night",42029,6845,29308,3743,2133,8978,33051,10588,31441,0.162863736943539,0.697328035404126,0.0890575554973946,0.0507506721549406,0.21361440909848,0.78638559090152,0.251921292440934,0.748078707559066,"2013"
"734","395_2013_red","red",8,8,"395_2013",395,1998.01465175781,"night",49946,20918,18036,10170,822,21740,28206,31088,18858,0.418812317302687,0.361109998798703,0.203619909502262,0.0164577743963481,0.435270091699035,0.564729908300965,0.622432226804949,0.377567773195051,"2013"
"735","396_2013_red","red",8,8,"396_2013",396,494.00384453125,"night",12352,450,10006,815,1081,1531,10821,1265,11087,0.0364313471502591,0.810071243523316,0.0659812176165803,0.0875161917098446,0.123947538860104,0.876052461139896,0.102412564766839,0.897587435233161,"2013"
"736","397_2013_red","red",8,8,"397_2013",397,255.9069140625,"night",6404,107,5427,399,471,578,5826,506,5898,0.0167083073079325,0.847439100562149,0.0623048094940662,0.0735477826358526,0.0902560899437851,0.909743910056215,0.0790131168019988,0.920986883198001,"2013"
"737","398_2013_red","red",8,8,"398_2013",398,119.4260515625,"night",2988,531,1752,450,255,786,2202,981,2007,0.177710843373494,0.586345381526104,0.150602409638554,0.0853413654618474,0.263052208835341,0.736947791164659,0.328313253012048,0.671686746987952,"2013"
"738","399_2013_red","red",8,8,"399_2013",399,477.026263671875,"night",11928,4197,5428,1452,851,5048,6880,5649,6279,0.351861167002012,0.455063715627096,0.121730382293763,0.0713447350771294,0.423205902079141,0.576794097920858,0.473591549295775,0.526408450704225,"2013"
"739","444_2010_red","red",14,14,"444_2010",444,1529.33617802734,"night",38229,3123,33954,666,486,3609,34620,3789,34440,0.0816919092835282,0.888173899395747,0.0174213293572942,0.0127128619634309,0.0944047712469591,0.905595228753041,0.0991132386408224,0.900886761359178,"2010"
"740","445_2009_red","red",14,14,"445_2009",445,4743.73170283203,"night",118578,28645,81273,6354,2306,30951,87627,34999,83579,0.241570949079931,0.68539695390376,0.0535849820371401,0.0194471149791698,0.2610180640591,0.7389819359409,0.295155931117071,0.704844068882929,"2009"
"741","445_2010_red","red",14,14,"445_2010",445,3644.35916445312,"night",91101,18338,67041,4118,1604,19942,71159,22456,68645,0.201293070328536,0.735897520334574,0.0452025773591947,0.0176068319776951,0.218899902306232,0.781100097693768,0.246495647687731,0.753504352312269,"2010"
"742","446_2009_red","red",14,14,"446_2009",446,2057.49923623047,"night",51445,4309,45221,1152,763,5072,46373,5461,45984,0.0837593546505977,0.879016425308582,0.022392846729517,0.0148313733113033,0.0985907279619011,0.901409272038099,0.106152201380115,0.893847798619885,"2009"
"743","446_2010_red","red",14,14,"446_2010",446,1113.43740966797,"night",27842,2880,23899,571,492,3372,24470,3451,24391,0.103440844766899,0.858379426765319,0.0205085841534373,0.0176711443143452,0.121111989081244,0.878888010918756,0.123949428920336,0.876050571079664,"2010"
"744","447_2013_red","red",14,14,"447_2013",447,3550.13879677734,"night",88763,36676,44557,5692,1838,38514,50249,42368,46395,0.413190180593265,0.501977175174341,0.0641258181900116,0.0207068260423825,0.433897006635648,0.566102993364352,0.477315998783277,0.522684001216723,"2013"
"745","448_2010_red","red",14,14,"448_2010",448,653.798105078125,"night",16348,1738,14022,401,187,1925,14423,2139,14209,0.106312698801077,0.857719598727673,0.0245289943724003,0.01143870809885,0.117751406899927,0.882248593100073,0.130841693173477,0.869158306826523,"2010"
"746","448_2011_red","red",14,14,"448_2011",448,533.942432128906,"night",13358,1012,11965,258,123,1135,12223,1270,12088,0.0757598442880671,0.895717921844588,0.0193142686030843,0.00920796526426112,0.0849678095523282,0.915032190447672,0.0950741128911514,0.904925887108849,"2011"
"747","449_2009_red","red",14,14,"449_2009",449,746.210843066406,"night",18653,13579,3151,1596,327,13906,4747,15175,3478,0.727979413499169,0.168927250308261,0.0855626440787005,0.0175306921138691,0.745510105613038,0.254489894386962,0.813542057577869,0.18645794242213,"2009"
