"","species","population","study_areas_id","aniyr","animals_id","area","time","total","clc0tcd0","clc1tcd1","clc0tcd1","clc1tcd0","open_tcd","forest_tcd","open_clc","forest_clc","clc0tcd0_prop","clc1tcd1_prop","clc0tcd1_prop","clc1tcd0_prop","open_tcd_prop","forest_tcd_prop","open_clc_prop","forest_clc_prop"
"8.1920_20031","roe","8","8","1920_2003","1920",68.5150170410156,"day",1711,1567,0,144,0,1567,144,1711,0,0.91583869082408,0,0.0841613091759205,0,0.91583869082408,0.0841613091759205,1,0
"8.1922_20031","roe","8","8","1922_2003","1922",51.5336917480469,"day",1292,1006,0,286,0,1006,286,1292,0,0.778637770897833,0,0.221362229102167,0,0.778637770897833,0.221362229102167,1,0
"8.1925_20031","roe","8","8","1925_2003","1925",106.080353466797,"day",2655,2588,0,67,0,2588,67,2655,0,0.974764595103578,0,0.0252354048964218,0,0.974764595103578,0.0252354048964218,1,0
"8.1926_20031","roe","8","8","1926_2003","1926",78.3266877441406,"day",1962,1861,0,101,0,1861,101,1962,0,0.948521916411825,0,0.0514780835881753,0,0.948521916411825,0.0514780835881753,1,0
"8.1928_20031","roe","8","8","1928_2003","1928",106.312127978516,"day",2654,2524,0,130,0,2524,130,2654,0,0.951017332328561,0,0.0489826676714393,0,0.951017332328561,0.0489826676714393,1,0
"8.1928_20051","roe","8","8","1928_2005","1928",437.831024804688,"day",10949,9082,572,994,301,9383,1566,10076,873,0.829482144488081,0.0522422139008129,0.09078454653393,0.027491095077176,0.856973239565257,0.143026760434743,0.920266691022011,0.0797333089779889
"8.1931_20121","roe","8","8","1931_2012","1931",67.2915811523438,"day",1686,1007,372,190,117,1124,562,1197,489,0.597271648873072,0.220640569395018,0.112692763938316,0.0693950177935943,0.666666666666667,0.333333333333333,0.709964412811388,0.290035587188612
"8.1932_20091","roe","8","8","1932_2009","1932",82.3982090332031,"day",2058,71,1922,65,0,71,1987,136,1922,0.0344995140913508,0.933916423712342,0.0315840621963071,0,0.0344995140913508,0.965500485908649,0.0660835762876579,0.933916423712342
"8.1934_20091","roe","8","8","1934_2009","1934",58.3370419433594,"day",1460,661,692,75,32,693,767,736,724,0.452739726027397,0.473972602739726,0.0513698630136986,0.0219178082191781,0.474657534246575,0.525342465753425,0.504109589041096,0.495890410958904
"8.1936_20111","roe","8","8","1936_2011","1936",37.6279333007813,"day",947,528,0,419,0,528,419,947,0,0.557550158394931,0,0.442449841605069,0,0.557550158394931,0.442449841605069,1,0
"8.1937_20101","roe","8","8","1937_2010","1937",133.1482453125,"day",3330,3123,0,207,0,3123,207,3330,0,0.937837837837838,0,0.0621621621621622,0,0.937837837837838,0.0621621621621622,1,0
"8.1937_20111","roe","8","8","1937_2011","1937",104.60429765625,"day",2620,2476,0,144,0,2476,144,2620,0,0.945038167938931,0,0.0549618320610687,0,0.945038167938931,0.0549618320610687,1,0
"8.1937_20121","roe","8","8","1937_2012","1937",68.0654844726563,"day",1697,1588,0,109,0,1588,109,1697,0,0.935769004124926,0,0.0642309958750737,0,0.935769004124926,0.0642309958750737,1,0
"8.1941_20081","roe","8","8","1941_2008","1941",1032.26839135742,"day",25818,22499,421,2668,230,22729,3089,25167,651,0.871446277790689,0.0163064528623441,0.103338755906732,0.0089085134402355,0.880354791230924,0.119645208769076,0.97478503369742,0.0252149663025796
"8.2470_20131","roe","8","8","2470_2013","2470",80.58564765625,"day",2010,1477,0,533,0,1477,533,2010,0,0.734825870646766,0,0.265174129353234,0,0.734825870646766,0.265174129353234,1,0
"8.2471_20131","roe","8","8","2471_2013","2471",114.858233203125,"day",2870,2494,0,376,0,2494,376,2870,0,0.868989547038328,0,0.131010452961672,0,0.868989547038328,0.131010452961672,1,0
"8.2472_20131","roe","8","8","2472_2013","2472",299.1612859375,"day",7476,5508,645,741,582,6090,1386,6249,1227,0.736757624398074,0.0862760834670947,0.0991171749598716,0.0778491171749599,0.814606741573034,0.185393258426966,0.835874799357945,0.164125200642055
"8.2473_20131","roe","8","8","2473_2013","2473",114.939479833984,"day",2878,2509,0,369,0,2509,369,2878,0,0.87178596247394,0,0.12821403752606,0,0.87178596247394,0.12821403752606,1,0
"8.2476_20131","roe","8","8","2476_2013","2476",398.080443310547,"day",9950,9588,10,351,1,9589,361,9939,11,0.963618090452261,0.00100502512562814,0.0352763819095477,0.000100502512562814,0.963718592964824,0.0362814070351759,0.998894472361809,0.00110552763819095
"8.2478_20131","roe","8","8","2478_2013","2478",176.224850244141,"day",4402,3163,640,529,70,3233,1169,3692,710,0.718537028623353,0.145388459791004,0.120172648796002,0.0159018627896411,0.734438891412994,0.265561108587006,0.838709677419355,0.161290322580645
"8.2479_20131","roe","8","8","2479_2013","2479",241.492998535156,"day",6032,4523,1246,257,6,4529,1503,4780,1252,0.749834217506631,0.206564986737401,0.042606100795756,0.000994694960212202,0.750828912466843,0.249171087533157,0.792440318302387,0.207559681697613
"8.2480_20131","roe","8","8","2480_2013","2480",59.7724575683594,"day",1492,392,978,114,8,400,1092,506,986,0.262734584450402,0.655495978552279,0.0764075067024129,0.00536193029490617,0.268096514745308,0.731903485254692,0.339142091152815,0.660857908847185
"8.2481_20131","roe","8","8","2481_2013","2481",119.885719580078,"day",2991,1649,1121,199,22,1671,1320,1848,1143,0.551320628552324,0.374791039786025,0.0665329321297225,0.00735539953192912,0.558676028084253,0.441323971915747,0.617853560682046,0.382146439317954
"8.2483_20131","roe","8","8","2483_2013","2483",114.182336083984,"day",2860,2363,218,236,43,2406,454,2599,261,0.826223776223776,0.0762237762237762,0.0825174825174825,0.015034965034965,0.841258741258741,0.158741258741259,0.908741258741259,0.0912587412587413
"8.2484_20131","roe","8","8","2484_2013","2484",35.6790184082031,"day",891,263,554,19,55,318,573,282,609,0.295173961840628,0.621773288439955,0.021324354657688,0.0617283950617284,0.356902356902357,0.643097643097643,0.316498316498317,0.683501683501683
"8.2485_20131","roe","8","8","2485_2013","2485",49.4935677734375,"day",1237,473,568,46,150,623,614,519,718,0.382376717865804,0.459175424413905,0.0371867421180275,0.121261115602264,0.503637833468068,0.496362166531932,0.419563459983832,0.580436540016168
"8.2488_20131","roe","8","8","2488_2013","2488",189.436387890625,"day",4740,4302,0,438,0,4302,438,4740,0,0.907594936708861,0,0.0924050632911392,0,0.907594936708861,0.0924050632911392,1,0
"8.2489_20131","roe","8","8","2489_2013","2489",63.3501295898438,"day",1579,1379,0,200,0,1379,200,1579,0,0.873337555414819,0,0.126662444585181,0,0.873337555414819,0.126662444585181,1,0
"8.2490_20131","roe","8","8","2490_2013","2490",41.4368084960937,"day",1034,971,0,63,0,971,63,1034,0,0.939071566731141,0,0.0609284332688588,0,0.939071566731141,0.0609284332688588,1,0
"8.2491_20131","roe","8","8","2491_2013","2491",517.149862841797,"day",12922,4576,7586,507,253,4829,8093,5083,7839,0.354124748490946,0.587060826497446,0.0392354124748491,0.019579012536759,0.373703761027705,0.626296238972295,0.393360160965795,0.606639839034205
"8.2496_20131","roe","8","8","2496_2013","2496",76.5170930175781,"day",1913,1425,113,373,2,1427,486,1798,115,0.744903293256665,0.0590695243073706,0.194981704129639,0.00104547830632514,0.74594877156299,0.25405122843701,0.939884997386304,0.0601150026136958
"15.1453_20101","roe","15","15","1453_2010","1453",25.9550404296875,"day",647,419,165,1,62,481,166,420,227,0.647604327666152,0.255023183925811,0.00154559505409583,0.0958268933539413,0.743431221020093,0.256568778979907,0.649149922720247,0.350850077279753
"15.1454_20101","roe","15","15","1454_2010","1454",15.413689453125,"day",385,298,37,0,50,348,37,298,87,0.774025974025974,0.0961038961038961,0,0.12987012987013,0.903896103896104,0.0961038961038961,0.774025974025974,0.225974025974026
"15.1455_20101","roe","15","15","1455_2010","1455",11.61438203125,"day",292,0,261,0,31,31,261,0,292,0,0.893835616438356,0,0.106164383561644,0.106164383561644,0.893835616438356,0,1
"15.1457_20101","roe","15","15","1457_2010","1457",15.9044134765625,"day",397,367,9,0,21,388,9,367,30,0.924433249370277,0.0226700251889169,0,0.052896725440806,0.977329974811083,0.0226700251889169,0.924433249370277,0.0755667506297229
"15.2041_20111","roe","15","15","2041_2011","2041",28.1641299804688,"day",701,465,198,4,34,499,202,469,232,0.663338088445078,0.282453637660485,0.00570613409415121,0.0485021398002853,0.711840228245364,0.288159771754636,0.66904422253923,0.33095577746077
"15.2043_20111","roe","15","15","2043_2011","2043",77.2545188476562,"day",1933,1891,0,42,0,1891,42,1933,0,0.978272115882049,0,0.0217278841179514,0,0.978272115882049,0.0217278841179514,1,0
"15.2044_20111","roe","15","15","2044_2011","2044",3.8524865234375,"day",96,4,74,0,18,22,74,4,92,0.0416666666666667,0.770833333333333,0,0.1875,0.229166666666667,0.770833333333333,0.0416666666666667,0.958333333333333
"15.2045_20111","roe","15","15","2045_2011","2045",22.12926328125,"day",550,469,0,81,0,469,81,550,0,0.852727272727273,0,0.147272727272727,0,0.852727272727273,0.147272727272727,1,0
"15.2046_20111","roe","15","15","2046_2011","2046",217.418829589844,"day",5439,4053,613,579,194,4247,1192,4632,807,0.745173745173745,0.11270454127597,0.106453392167678,0.0356683213826071,0.780842066556352,0.219157933443648,0.851627137341423,0.148372862658577
"15.2047_20111","roe","15","15","2047_2011","2047",16.22043671875,"day",406,143,214,1,48,191,215,144,262,0.352216748768473,0.527093596059113,0.00246305418719212,0.118226600985222,0.470443349753695,0.529556650246305,0.354679802955665,0.645320197044335
"15.2047_20121","roe","15","15","2047_2012","2047",21.6061400390625,"day",542,268,213,7,54,322,220,275,267,0.494464944649447,0.392988929889299,0.0129151291512915,0.0996309963099631,0.59409594095941,0.40590405904059,0.507380073800738,0.492619926199262
"15.2048_20111","roe","15","15","2048_2011","2048",141.942977734375,"day",3547,3114,282,104,47,3161,386,3218,329,0.87792500704821,0.0795038060332676,0.0293205525796448,0.0132506343388779,0.891175641387088,0.108824358612912,0.907245559627854,0.0927544403721455
"15.2049_20111","roe","15","15","2049_2011","2049",13.8344375,"day",348,230,78,3,37,267,81,233,115,0.660919540229885,0.224137931034483,0.00862068965517241,0.10632183908046,0.767241379310345,0.232758620689655,0.669540229885057,0.330459770114943
"15.2054_20121","roe","15","15","2054_2012","2054",26.6229305664063,"day",666,518,108,1,39,557,109,519,147,0.777777777777778,0.162162162162162,0.0015015015015015,0.0585585585585586,0.836336336336336,0.163663663663664,0.779279279279279,0.220720720720721
"15.2054_20131","roe","15","15","2054_2013","2054",30.8700612304687,"day",775,668,57,8,42,710,65,676,99,0.861935483870968,0.0735483870967742,0.0103225806451613,0.0541935483870968,0.916129032258065,0.0838709677419355,0.872258064516129,0.127741935483871
"15.2055_20121","roe","15","15","2055_2012","2055",15.8016555664063,"day",393,353,0,40,0,353,40,393,0,0.898218829516539,0,0.101781170483461,0,0.898218829516539,0.101781170483461,1,0
"15.2056_20121","roe","15","15","2056_2012","2056",14.0474469726562,"day",352,241,0,111,0,241,111,352,0,0.684659090909091,0,0.315340909090909,0,0.684659090909091,0.315340909090909,1,0
"15.2056_20131","roe","15","15","2056_2013","2056",15.501790234375,"day",388,279,0,109,0,279,109,388,0,0.719072164948454,0,0.280927835051546,0,0.719072164948454,0.280927835051546,1,0
"15.2065_20121","roe","15","15","2065_2012","2065",65.3529037109375,"day",1633,1311,266,9,47,1358,275,1320,313,0.802816901408451,0.162890385793019,0.00551132884262094,0.0287813839559094,0.83159828536436,0.16840171463564,0.808328230251072,0.191671769748928
"15.2066_20121","roe","15","15","2066_2012","2066",21.856937890625,"day",545,446,87,0,12,458,87,446,99,0.818348623853211,0.159633027522936,0,0.0220183486238532,0.840366972477064,0.159633027522936,0.818348623853211,0.181651376146789
"15.2067_20121","roe","15","15","2067_2012","2067",75.3444266601562,"day",1877,1650,131,14,82,1732,145,1664,213,0.879062333510922,0.0697922216302611,0.00745871070857752,0.0436867341502397,0.922749067661161,0.0772509323388386,0.886521044219499,0.113478955780501
"15.2068_20121","roe","15","15","2068_2012","2068",50.4505799804688,"day",1262,436,796,5,25,461,801,441,821,0.345483359746434,0.630744849445325,0.00396196513470681,0.0198098256735341,0.365293185419968,0.634706814580032,0.349445324881141,0.650554675118859
"15.2072_20121","roe","15","15","2072_2012","2072",18.5652366210937,"day",468,351,91,4,22,373,95,355,113,0.75,0.194444444444444,0.00854700854700855,0.047008547008547,0.797008547008547,0.202991452991453,0.758547008547009,0.241452991452991
"15.2072_20131","roe","15","15","2072_2013","2072",23.1701922851563,"day",576,360,154,4,58,418,158,364,212,0.625,0.267361111111111,0.00694444444444444,0.100694444444444,0.725694444444444,0.274305555555556,0.631944444444444,0.368055555555556
"15.2076_20121","roe","15","15","2076_2012","2076",12.1752422851562,"day",302,28,235,3,36,64,238,31,271,0.0927152317880795,0.778145695364238,0.00993377483443709,0.119205298013245,0.211920529801325,0.788079470198676,0.102649006622517,0.897350993377483
"15.2076_20131","roe","15","15","2076_2013","2076",8.667009375,"day",216,33,144,2,37,70,146,35,181,0.152777777777778,0.666666666666667,0.00925925925925926,0.171296296296296,0.324074074074074,0.675925925925926,0.162037037037037,0.837962962962963
"15.2078_20121","roe","15","15","2078_2012","2078",15.1538081054687,"day",379,275,34,0,70,345,34,275,104,0.725593667546174,0.0897097625329815,0,0.184696569920844,0.910290237467018,0.0897097625329815,0.725593667546174,0.274406332453826
"15.2078_20131","roe","15","15","2078_2013","2078",19.4681202148438,"day",483,379,29,0,75,454,29,379,104,0.784679089026915,0.0600414078674948,0,0.15527950310559,0.939958592132505,0.0600414078674948,0.784679089026915,0.215320910973085
"15.2079_20121","roe","15","15","2079_2012","2079",9.58460927734375,"day",241,209,16,0,16,225,16,209,32,0.867219917012448,0.0663900414937759,0,0.0663900414937759,0.933609958506224,0.0663900414937759,0.867219917012448,0.132780082987552
"15.2081_20131","roe","15","15","2081_2013","2081",42.8547024414063,"day",1070,1020,9,0,41,1061,9,1020,50,0.953271028037383,0.00841121495327103,0,0.0383177570093458,0.991588785046729,0.00841121495327103,0.953271028037383,0.0467289719626168
"25.2239_20121","roe","25","25","2239_2012","2239",9.4988166015625,"day",239,205,0,34,0,205,34,239,0,0.857740585774059,0,0.142259414225941,0,0.857740585774059,0.142259414225941,1,0
"25.2239_20131","roe","25","25","2239_2013","2239",6.37010712890625,"day",160,126,0,34,0,126,34,160,0,0.7875,0,0.2125,0,0.7875,0.2125,1,0
"25.2240_20121","roe","25","25","2240_2012","2240",70.5642676757813,"day",1759,654,631,89,385,1039,720,743,1016,0.371802160318363,0.358726549175668,0.0505969300739056,0.218874360432064,0.590676520750426,0.409323479249574,0.422399090392268,0.577600909607732
"25.2240_20131","roe","25","25","2240_2013","2240",163.051843359375,"day",4073,2137,987,170,779,2916,1157,2307,1766,0.524674686962927,0.242327522710533,0.0417382764547017,0.191259513871839,0.715934200834766,0.284065799165234,0.566412963417628,0.433587036582372
"25.2241_20121","roe","25","25","2241_2012","2241",206.53104140625,"day",5166,2920,1692,202,352,3272,1894,3122,2044,0.565234223770809,0.327526132404181,0.0391018195896245,0.0681378242353852,0.633372048006194,0.366627951993806,0.604336043360434,0.395663956639566
"25.2241_20131","roe","25","25","2241_2013","2241",80.881678515625,"day",2018,1011,756,70,181,1192,826,1081,937,0.500991080277502,0.374628344895937,0.0346878097125867,0.0896927651139742,0.590683845391477,0.409316154608523,0.535678889990089,0.464321110009911
"25.2242_20121","roe","25","25","2242_2012","2242",339.936120800781,"day",8498,4050,1797,1422,1229,5279,3219,5472,3026,0.476582725347141,0.211461520357731,0.167333490232996,0.144622264062132,0.621204989409273,0.378795010590727,0.643916215580136,0.356083784419863
"25.2242_20131","roe","25","25","2242_2013","2242",130.466953027344,"day",3264,1759,743,89,673,2432,832,1848,1416,0.53890931372549,0.227634803921569,0.0272671568627451,0.206188725490196,0.745098039215686,0.254901960784314,0.566176470588235,0.433823529411765
"25.2244_20121","roe","25","25","2244_2012","2244",43.5389090820313,"day",1090,491,174,15,410,901,189,506,584,0.45045871559633,0.159633027522936,0.0137614678899083,0.376146788990826,0.826605504587156,0.173394495412844,0.464220183486239,0.535779816513761
"25.2244_20131","roe","25","25","2244_2013","2244",38.4666860351563,"day",964,432,180,27,325,757,207,459,505,0.448132780082988,0.186721991701245,0.0280082987551867,0.337136929460581,0.785269709543568,0.214730290456432,0.476141078838174,0.523858921161826
"25.2246_20131","roe","25","25","2246_2013","2246",879.524043554688,"day",21989,12869,4721,508,3891,16760,5229,13377,8612,0.585247169039065,0.214698258220019,0.0231024603210696,0.176952112419846,0.762199281458911,0.237800718541089,0.608349629360135,0.391650370639865
"25.2246_20141","roe","25","25","2246_2014","2246",152.652460839844,"day",3816,2401,616,188,611,3012,804,2589,1227,0.6291928721174,0.161425576519916,0.0492662473794549,0.160115303983229,0.789308176100629,0.210691823899371,0.678459119496855,0.321540880503145
"25.2247_20121","roe","25","25","2247_2012","2247",31.8047229492187,"day",795,750,0,45,0,750,45,795,0,0.943396226415094,0,0.0566037735849057,0,0.943396226415094,0.0566037735849057,1,0
"25.2247_20131","roe","25","25","2247_2013","2247",75.0087059570313,"day",1871,1716,0,155,0,1716,155,1871,0,0.917156600748263,0,0.082843399251737,0,0.917156600748263,0.082843399251737,1,0
"25.2248_20121","roe","25","25","2248_2012","2248",918.381508007812,"day",22958,5881,12979,2284,1814,7695,15263,8165,14793,0.256163428870111,0.565336701803293,0.0994860179458141,0.0790138513807823,0.335177280250893,0.664822719749107,0.355649446815925,0.644350553184075
"25.2249_20121","roe","25","25","2249_2012","2249",23.8093297851563,"day",597,337,0,260,0,337,260,597,0,0.564489112227806,0,0.435510887772194,0,0.564489112227806,0.435510887772194,1,0
"25.2249_20131","roe","25","25","2249_2013","2249",33.4660821289063,"day",836,553,0,283,0,553,283,836,0,0.661483253588517,0,0.338516746411483,0,0.661483253588517,0.338516746411483,1,0
"25.2250_20121","roe","25","25","2250_2012","2250",110.842282519531,"day",2772,1455,694,506,117,1572,1200,1961,811,0.524891774891775,0.25036075036075,0.182539682539683,0.0422077922077922,0.567099567099567,0.432900432900433,0.707431457431457,0.292568542568543
"25.2250_20131","roe","25","25","2250_2013","2250",64.8023100585937,"day",1619,621,602,297,99,720,899,918,701,0.383570105003088,0.37183446571958,0.183446571957999,0.0611488573193329,0.444718962322421,0.555281037677579,0.567016676961087,0.432983323038913
"25.2251_20121","roe","25","25","2251_2012","2251",569.995730859375,"day",14247,7657,4527,1298,765,8422,5825,8955,5292,0.537446479960694,0.317751105495894,0.0911068996981821,0.0536955148452306,0.591141994805924,0.408858005194076,0.628553379658876,0.371446620341124
"25.2252_20131","roe","25","25","2252_2013","2252",42.002106640625,"day",1047,404,339,149,155,559,488,553,494,0.385864374403056,0.32378223495702,0.142311365807068,0.148042024832856,0.533906399235912,0.466093600764088,0.528175740210124,0.471824259789876
"25.2252_20141","roe","25","25","2252_2014","2252",33.3074909179687,"day",839,431,197,103,108,539,300,534,305,0.513706793802145,0.234803337306317,0.122765196662694,0.128724672228844,0.642431466030989,0.357568533969011,0.636471990464839,0.363528009535161
"25.2253_20131","roe","25","25","2253_2013","2253",27.155583984375,"day",682,270,131,153,128,398,284,423,259,0.395894428152493,0.19208211143695,0.224340175953079,0.187683284457478,0.583577712609971,0.416422287390029,0.620234604105572,0.379765395894428
"25.2256_20131","roe","25","25","2256_2013","2256",68.4465500976563,"day",1710,593,751,250,116,709,1001,843,867,0.346783625730994,0.439181286549708,0.146198830409357,0.0678362573099415,0.414619883040936,0.585380116959064,0.492982456140351,0.507017543859649
"25.2256_20141","roe","25","25","2256_2014","2256",109.219034375,"day",2729,1180,1018,381,150,1330,1399,1561,1168,0.432392817882008,0.373030414071088,0.139611579333089,0.0549651887138146,0.487358006595823,0.512641993404177,0.572004397215097,0.427995602784903
"25.2259_20131","roe","25","25","2259_2013","2259",287.27592109375,"day",7177,3766,1601,201,1609,5375,1802,3967,3210,0.52473178208165,0.223073707677303,0.0280061306952766,0.224188379545771,0.748920161627421,0.251079838372579,0.552737912776926,0.447262087223074
"25.2259_20141","roe","25","25","2259_2014","2259",61.78259140625,"day",1550,768,296,44,442,1210,340,812,738,0.495483870967742,0.190967741935484,0.0283870967741936,0.285161290322581,0.780645161290323,0.219354838709677,0.523870967741936,0.476129032258065
"25.2260_20131","roe","25","25","2260_2013","2260",1049.22289453125,"day",26225,8519,12152,1234,4320,12839,13386,9753,16472,0.324842707340324,0.463374642516683,0.0470543374642517,0.164728312678742,0.489571020019066,0.510428979980934,0.371897044804576,0.628102955195424
"25.2264_20131","roe","25","25","2264_2013","2264",18.4824338867187,"day",460,354,48,24,34,388,72,378,82,0.769565217391304,0.104347826086957,0.0521739130434783,0.0739130434782609,0.843478260869565,0.156521739130435,0.821739130434783,0.178260869565217
"25.2264_20141","roe","25","25","2264_2014","2264",19.2785340820312,"day",482,356,62,1,63,419,63,357,125,0.738589211618257,0.128630705394191,0.0020746887966805,0.130705394190871,0.869294605809129,0.130705394190871,0.740663900414938,0.259336099585062
"25.2265_20141","roe","25","25","2265_2014","2265",39.8181182617188,"day",993,327,345,317,4,331,662,644,349,0.329305135951662,0.347432024169184,0.319234642497482,0.0040281973816717,0.333333333333333,0.666666666666667,0.648539778449144,0.351460221550856
"25.2266_20131","roe","25","25","2266_2013","2266",74.1739342773437,"day",1855,1060,467,54,274,1334,521,1114,741,0.571428571428571,0.251752021563342,0.0291105121293801,0.147708894878706,0.719137466307278,0.280862533692722,0.600539083557951,0.399460916442049
"25.2266_20141","roe","25","25","2266_2014","2266",49.0474658203125,"day",1227,637,376,46,168,805,422,683,544,0.519152404237979,0.306438467807661,0.0374898125509372,0.136919315403423,0.656071719641402,0.343928280358598,0.556642216788916,0.443357783211084
"25.2267_20131","roe","25","25","2267_2013","2267",41.48447578125,"day",1034,886,0,148,0,886,148,1034,0,0.856866537717602,0,0.143133462282398,0,0.856866537717602,0.143133462282398,1,0
"25.2267_20141","roe","25","25","2267_2014","2267",42.4945903320313,"day",1059,950,0,109,0,950,109,1059,0,0.897072710103872,0,0.102927289896128,0,0.897072710103872,0.102927289896128,1,0
"25.2274_20131","roe","25","25","2274_2013","2274",115.709388476562,"day",2891,1381,1090,275,145,1526,1365,1656,1235,0.477689380837081,0.377032168799723,0.0951227948806641,0.050155655482532,0.527845036319613,0.472154963680387,0.572812175717745,0.427187824282255
"25.2274_20141","roe","25","25","2274_2014","2274",118.532852636719,"day",2964,1399,1169,230,166,1565,1399,1629,1335,0.471997300944669,0.394399460188934,0.0775978407557355,0.0560053981106613,0.528002699055331,0.471997300944669,0.549595141700405,0.450404858299595
"25.2279_20131","roe","25","25","2279_2013","2279",352.934188671875,"day",8826,3637,3466,456,1267,4904,3922,4093,4733,0.412077951506911,0.392703376387945,0.0516655336505778,0.143553138454566,0.555631089961477,0.444368910038523,0.463743485157489,0.536256514842511
"25.2279_20141","roe","25","25","2279_2014","2279",473.726568847656,"day",11843,5157,4484,691,1511,6668,5175,5848,5995,0.435447099552478,0.378620282023136,0.0583467026935743,0.127585915730811,0.56303301528329,0.43696698471671,0.493793802246053,0.506206197753947
"25.2281_20131","roe","25","25","2281_2013","2281",8.98337607421875,"day",224,46,25,0,153,199,25,46,178,0.205357142857143,0.111607142857143,0,0.683035714285714,0.888392857142857,0.111607142857143,0.205357142857143,0.794642857142857
"25.2281_20141","roe","25","25","2281_2014","2281",44.0424572265625,"day",1108,544,185,28,351,895,213,572,536,0.490974729241877,0.166967509025271,0.0252707581227437,0.316787003610108,0.807761732851986,0.192238267148014,0.516245487364621,0.483754512635379
"25.2282_20131","roe","25","25","2282_2013","2282",13.5613588867188,"day",337,10,317,9,1,11,326,19,318,0.029673590504451,0.940652818991098,0.0267062314540059,0.0029673590504451,0.0326409495548961,0.967359050445104,0.056379821958457,0.943620178041543
"25.2282_20141","roe","25","25","2282_2014","2282",278.896413085938,"day",6973,3014,2879,810,270,3284,3689,3824,3149,0.432238634733974,0.412878244657966,0.116162340456045,0.0387207801520149,0.470959414885989,0.529040585114011,0.548400975190019,0.451599024809981
"25.2283_20131","roe","25","25","2283_2013","2283",132.773177832031,"day",3330,629,1738,34,929,1558,1772,663,2667,0.188888888888889,0.521921921921922,0.0102102102102102,0.278978978978979,0.467867867867868,0.532132132132132,0.199099099099099,0.800900900900901
"25.2285_20131","roe","25","25","2285_2013","2285",145.9759625,"day",3651,1975,1033,382,261,2236,1415,2357,1294,0.540947685565598,0.282936181867981,0.104628868803068,0.0714872637633525,0.612434949328951,0.387565050671049,0.645576554368666,0.354423445631334
"25.2287_20121","roe","25","25","2287_2012","2287",151.926035839844,"day",3794,2228,849,113,604,2832,962,2341,1453,0.587243015287296,0.223774380600949,0.0297838692672641,0.159198734844491,0.746441750131787,0.253558249868213,0.61702688455456,0.38297311544544
"25.2287_20131","roe","25","25","2287_2013","2287",63.9997412109375,"day",1596,834,368,81,313,1147,449,915,681,0.522556390977444,0.230576441102757,0.0507518796992481,0.196115288220551,0.718671679197995,0.281328320802005,0.573308270676692,0.426691729323308
"25.2288_20131","roe","25","25","2288_2013","2288",296.22780078125,"day",7395,3321,2589,349,1136,4457,2938,3670,3725,0.449087221095335,0.350101419878296,0.0471940500338066,0.153617308992563,0.602704530087897,0.397295469912103,0.496281271129141,0.503718728870859
"25.2289_20131","roe","25","25","2289_2013","2289",208.441545898438,"day",5210,1918,2256,311,725,2643,2567,2229,2981,0.368138195777351,0.433013435700576,0.0596928982725528,0.13915547024952,0.507293666026871,0.492706333973129,0.427831094049904,0.572168905950096
"25.2290_20141","roe","25","25","2290_2014","2290",461.905112011719,"day",11555,7197,1816,800,1742,8939,2616,7997,3558,0.622847252271744,0.15716140199048,0.0692340977931631,0.150757247944613,0.773604500216357,0.226395499783643,0.692081350064907,0.307918649935093
"25.2292_20131","roe","25","25","2292_2013","2292",469.397870019531,"day",11734,8364,1677,257,1436,9800,1934,8621,3113,0.712800409067667,0.142918016021817,0.0219021646497358,0.122379410260781,0.835179819328447,0.164820180671553,0.734702573717402,0.265297426282598
"25.2292_20141","roe","25","25","2292_2014","2292",152.465222363281,"day",3812,2581,743,254,234,2815,997,2835,977,0.67707240293809,0.194910807974816,0.0666316894018888,0.0613850996852046,0.738457502623295,0.261542497376705,0.743704092339979,0.256295907660021
"25.2294_20131","roe","25","25","2294_2013","2294",519.109749609375,"day",12988,5898,4885,1283,922,6820,6168,7181,5807,0.454111487526948,0.376116415152448,0.0987834924545734,0.0709886048660302,0.525100092392978,0.474899907607022,0.552894979981521,0.447105020018479
"25.2295_20131","roe","25","25","2295_2013","2295",424.317751074219,"day",10603,4622,3819,1622,540,5162,5441,6244,4359,0.435914363859285,0.360181080826181,0.152975572951052,0.050928982363482,0.486843346222767,0.513156653777233,0.588889936810337,0.411110063189663
"25.2295_20141","roe","25","25","2295_2014","2295",184.052870214844,"day",4600,2107,1673,530,290,2397,2203,2637,1963,0.45804347826087,0.363695652173913,0.115217391304348,0.0630434782608696,0.521086956521739,0.478913043478261,0.573260869565217,0.426739130434783
"25.2296_20121","roe","25","25","2296_2012","2296",61.746662890625,"day",1540,619,600,139,182,801,739,758,782,0.401948051948052,0.38961038961039,0.0902597402597403,0.118181818181818,0.52012987012987,0.47987012987013,0.492207792207792,0.507792207792208
"25.2296_20131","roe","25","25","2296_2013","2296",33.1299920898438,"day",828,294,347,78,109,403,425,372,456,0.355072463768116,0.419082125603865,0.0942028985507246,0.131642512077295,0.486714975845411,0.513285024154589,0.449275362318841,0.550724637681159
"25.2298_20121","roe","25","25","2298_2012","2298",10.1488583007812,"day",255,149,8,25,73,222,33,174,81,0.584313725490196,0.0313725490196078,0.0980392156862745,0.286274509803922,0.870588235294118,0.129411764705882,0.682352941176471,0.317647058823529
